review,rating,Label
"
Would of been nice if had came in a box. The shoes came in a clear bag. They don’t looked used but do have creasing on shoes due to the packing. No paper was left in side shoes to prevent the creasing.  So they may look pressed because of delivery. I’m sure with other packages it may have caused weight to press against the shoes to form a small bit of creasing. Other then that shoes were good and look new so for the price not bad at all.
",5,neutral
"
Everthing went fine renewed my faith in amazon
",5,happy
"
Length sizing was fine but way too narrow & actually painful to wear. Ended up giving these to my neighbor’s kid.
",1,sad
"
The product is original, but someone has returned the sneakers previously but it was clean. And the sneakers are really good. More like vans old school sneakers.
",5,happy
"
quality rating 2/5. Ordered size was 7 and recieved 11.you'll never feel like you're in a nike shoe... if you wish to buy these go with nike store...thank you for having such an amazing fabulous and fantastic experience
",1,confused
"
I bought several running shoes recently and these are the most snug/best fitting of all of them.The only drawback, they don't have the most cushion. Good for sprinting and short distance running.Great pair.
",4,happy
"
Shoes came quickly. Was exactly what I was looking for. Can't find good nikes anywhere in store anymore so I'm happy with them
",4,happy
"
My son called and he said he love his new sneakers, the fit was perfect and he felt light on his feet. He went for a run and said he running she very comfortable.  Very pleased.
",5,happy
"
I ordered .5 size larger than usual because people said it ran slightly small. These are too big and now I have to return them. Just get your normal size and save the headache. If they are a little snug they will break in anyways.
",4,confused
"
My only wish is that Nike would offer shoes in W.Given they don't I had to go up a 1/2 size.And they are super roomy and comfortable.I would give them 4.5 stars if I could - given no Wide sizing.
",5,neutral
"
Great fit. Light weight. Comfortable. I do a ton of cardio & these are fantastic.
",5,happy
"
My son loved these shoes.
",5,happy
"
They are comfy but not for long term after heavy training.
",5,neutral
"
These are great shoes.  The prior pair (size 6) was getting too small for my son (11Y) and he liked them so much that he wanted the exact same style.  In particular, the soles and toe caps are fairly flexible if you do not like a firm/hard sneaker.  We ended up getting a size 8 (which probably begs the question how he fits into the size 6 without having to scrunch his toes?!?).One thing I also noticed is that the size 8 shoes do not have the loop on the back to provide assistance with pulling on the shoe.  I wasn't sure if this was a feature they removed from the latest iteration of the shoe.  Or maybe this feature only exists on sub-7 'youth' sizes and does not exist in 'adult' sizes?  I wish it was still there, but I guess Nike was able to cut costs by removing the little loop.
",5,happy
"
They are as comfortable as I expected; however, the sneakers do not have a traditional tongue as one would expect.  The tongueless design makes them a little harder to get on if you like them tied tight as I do.
",4,neutral
"
Shoes fit and look great, but the downside is that every single rock gets stuck at the bottom of the crevices in the sole of the shoe, and I find myself constantly having to pick rocks off every time I go inside my house :( Poor design of the bottom side of the sole.Happenes to all 3 pairs of Nike Free Runs I bought.
",3,sad
"
Performed well playing pickle ball.
",4,happy
"
Great product - everything as promised
",5,happy
"
The shoe looks good and seems well made. My son wears 10.5 and has wide feet so these were too narrow for him and had to be sent back. I should've bought a 10.5W had I known how tight they'd be on his foot. Otherwise, it's a very lightweight shoe with the right hints of color.
",4,neutral
"
Comfort light weight
",5,happy
"
The fit on the shoe is definitely snug. I wear a 10.5, and probably should've  ordered an 11. Doesn't bother me enough to return it, but men should probably order half a size up, especially if you have wider feet.
",4,neutral
"
I initially got a size 9.5 because that is what fit with previous models of the Free Run shoe.  This new model added leather material to the toe for extra support so, I had to up size to a 10 and they now fit perfect!
",5,happy
"
I love these shoes, they run a little small so with return my 10s for 10.5. The reviews are right about that. No biggie, buying 3 colorways! Glad these came back!!!!!
",5,happy
"
Good deal for sure
",5,happy
"
I have been wearing nothing but Frees since they were introduced. There have been many variations over the years. This version is the best so far. And the design goes back close to the original. No tounge. Forget about that weird paper thin heel piece (junk). This version is great. I have several pairs horded in my closet, and will buy more.When Nike quits making this shoe. I will quit buying Nikes. That's all I got.
",5,happy
"
Light weight & As always: very well made.
",5,happy
"
I was scared to order shoes like this online but I am so happy with these!! Foot pain going away from incorrect soles of other shoes
",5,happy
"
Love this shoe. Super comfortable, light and snug. I have an older pair and repurchased because of it was such a great shoe.
",5,happy
"
Not only comfortable, but a great fit. Not too tight and just as importantly, not too loose. I can honestly say that at the end of the day, I had forgotten that I was wearing shoes.You could even wear the shoes with or without the laces. The fit is perfect.
",5,happy
"
Disappointed with the amount of money I paid, Not comfortable at all. I have to replace the soles because it is so Hard on bottom. I’m not sure if they are made by Nike. Good flexibility and light. I will assure you that you will need to buy a pair of better soles. Not worth for the price!
",3,sad
"
Nice shoes, nicely made, but an 8.5 mens fits like a 9 womens.
",3,confused
"
Arrived on time, looks great. I highly recommend this shoe.
",5,happy
"
Great price, great running shoe
",5,happy
"
My son said they make running comfortable.
",5,happy
"
I like the style and colors.  The shoe is very comfortable too. Size is perfect
",5,happy
"
The shoes fit nicely and are very lightweight and can barely feel them on your feet.
",5,happy
